146.617494,23.0824267,4.881554317,8.413650719,16.52665267,18.80266425,20.96527062,18.72576091,21.30025486,17.46949904,12.84925513,6.293823313,89.64345432,227.9676115,33.17931728,16.40528532,4.842812002,9.312960449,12.53550996,14.30171648,27.58089606,25.63797244,22.57076356,18.43728441,14.75366614,7.442093388,29.85496362,35.38631866,22.2260081,14.06396641,7.236198624,24.24593306,29.68877077,11.48041504,8.626310854,13.12646765,32.92683762,35.77175795,78.95590311,15.38382306,48.36010758,40.40253317
196.5554961,27.62438515,6.100995228,20.51776725,15.40314639,17.99746669,20.47754791,21.30781695,25.91815996,23.84311135,19.8523645,7.430597001,72.76577556,152.9248653,26.31279372,10.7168863,7.243696011,10.25787466,13.53976644,9.754705286,12.892696,22.35156711,22.49825887,17.44424901,9.438931401,6.460850056,23.11647981,29.04952221,22.29019131,11.52734413,6.490826258,24.43013037,34.10726257,11.12769587,6.793335642,9.601138491,14.10960188,17.52214928,38.99055577,16.35763664,29.68058109,47.64465852
384.6851235,21.43863887,6.508162928,12.44203438,21.07521018,22.7116167,24.47885697,23.6848507,26.32367299,23.11791806,15.59773575,9.751729208,38.71917479,292.4350463,43.73969326,10.53477738,4.581364542,7.109707212,9.827622025,13.0979947,23.97602088,21.59234624,18.95394657,14.57323862,9.885389793,6.056346643,14.48045274,33.15230215,46.90548959,7.152843386,5.772362001,9.741353136,6.893487835,7.549369653,7.54938381,8.61821322,15.90658747,10.497674,39.34756646,13.62702517,23.24932887,45.46629308
311.5240196,34.95564026,15.56038687,23.44377086,35.18407479,33.90944108,34.38176306,32.8888239,34.124838,32.87085352,25.02819089,16.10144756,131.9522603,508.0423686,38.30054807,11.08520822,7.304369477,9.62030484,10.87968635,11.77250838,14.71391451,19.53948555,20.46985641,15.95637094,10.55359738,8.63931636,24.14999066,126.5011427,36.15374636,12.73135653,9.635768231,24.82289108,9.827968381,7.741541955,6.796168405,9.45953784,17.16409183,14.93433609,60.3023205,20.42437442,36.63766462,79.24835168
167.027507,29.44682515,13.67592878,18.12039584,19.98754767,21.43302211,22.30929419,21.79640524,24.5249622,22.95034022,19.31431899,13.72863725,142.5769887,952.8723675,23.60952716,11.22739848,7.217410184,10.62725058,12.09200248,14.26227472,22.44099619,22.90667781,23.29047454,16.3675907,8.087160816,7.535687339,17.79309077,151.8206583,32.79486971,15.36297264,10.44391925,18.47915312,10.30612919,11.95256485,7.833551275,8.38461715,12.21576092,10.59107818,25.75763065,13.4244605,16.73984046,55.68099719
71.76820816,16.21557132,5.551850306,23.38866605,12.83692545,12.11284808,11.9855943,11.82453932,14.22114435,12.95527405,15.46231169,7.030073008,12.25926737,96.59100354,16.52717125,14.2991143,6.490899212,14.10038012,12.01608675,14.06437845,18.10838767,19.70774174,18.03432892,13.43287302,7.3939392,6.516824011,10.6986163,18.47178377,35.87679207,14.58581335,8.296939231,13.75462349,6.330272318,6.707147012,6.953061871,8.988397201,15.21914758,10.58489961,37.37568973,15.45459056,20.80486551,52.19032086
470.2603993,15.97570803,8.090204936,9.46157176,21.10491927,21.96937825,23.72152902,22.59120296,25.62284858,20.68946832,16.72193602,9.182400257,34.71703517,121.8887407,36.29522305,11.17350517,5.647472465,8.848972735,12.02040279,12.64204685,15.44275776,21.78566313,20.02583745,14.3477874,7.830873745,7.636892658,11.92404891,33.70200506,22.33340372,7.327615981,4.980724628,10.77721815,6.371233096,6.258462022,6.75403706,7.484951086,10.75698572,7.681645788,17.38214253,11.5236547,15.91976545,44.18300699
451.7145382,54.28853816,11.94406898,13.30960663,16.76110947,15.11081962,14.90560443,14.45976946,15.11503935,13.76069814,12.87626127,12.0444085,26.56417916,508.1748686,68.14010104,32.96036146,6.588893247,8.416427108,13.31524166,14.40800961,14.24945635,15.97209167,18.40981503,15.6241166,8.312822197,7.682683018,12.58501847,173.8419076,79.5809426,45.2025086,6.599085855,10.35808724,8.099911338,7.371179878,7.413917302,8.479240452,10.12851986,8.735669309,18.22491377,15.32481225,9.997925726,132.9952124
190.9039754,38.91154193,6.96509353,10.0576798,20.09203324,24.60545298,21.49910396,21.07413278,23.86867664,18.59826851,11.46257146,10.40400579,236.8380016,884.2757507,26.71759113,8.680113826,5.192460389,6.262835968,9.770107268,13.31246065,10.51046825,13.98242753,17.50848118,11.79297844,6.888997378,6.071437228,37.58248148,88.04359791,39.71505351,8.570578987,6.056598529,8.687447355,5.643994681,8.049476053,6.314164225,8.348592225,17.67638045,15.66476351,35.37849176,16.72182864,38.20463579,68.26227255
147.2520656,107.1910854,11.6633364,15.14007527,31.28809566,30.54509588,35.62895024,33.81905164,45.21803429,29.97640881,12.707122,12.45588518,941.4025315,717.9756207,34.47571118,18.72471872,6.47622659,8.661150632,13.76246572,11.54963062,11.13074954,14.5102592,15.66735562,13.33489433,9.609294621,6.911500417,118.226306,88.13841794,42.94381913,9.554296889,5.571892278,11.83170039,12.1588884,7.46632819,6.831219086,7.173834094,11.05726887,9.317352063,16.06978748,10.64151204,23.39002875,71.67172466
